Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,day,year,month
2014-08-01,20.0,20.18,18.42,18.93,82700,0,0,01,2014,8
2014-08-04,18.92,18.92,18.53,18.74,19900,0,0,04,2014,8
2014-08-05,18.6,20.0,18.55,18.72,70900,0,0,05,2014,8
2014-08-06,18.66,18.77,18.5,18.5,15600,0,0,06,2014,8
2014-08-07,18.5,18.82,18.2,18.26,24800,0,0,07,2014,8
2014-08-08,18.22,18.32,17.72,18.3,161000,0,0,08,2014,8
2014-08-11,18.0,18.53,18.0,18.37,21700,0,0,11,2014,8
2014-08-12,18.24,18.68,18.06,18.21,41200,0,0,12,2014,8
2014-08-13,19.0,19.6,18.52,19.03,630500,0,0,13,2014,8
2014-08-14,19.11,19.16,18.72,19.08,125200,0,0,14,2014,8
2014-08-15,18.79,19.04,18.5,18.93,92200,0,0,15,2014,8
2014-08-18,18.95,19.27,18.94,19.1,96700,0,0,18,2014,8
2014-08-19,19.1,19.35,19.04,19.3,177700,0,0,19,2014,8
2014-08-20,19.2,19.73,19.2,19.48,128100,0,0,20,2014,8
2014-08-21,19.9,19.9,19.0,19.03,59400,0,0,21,2014,8
2014-08-22,18.98,19.33,18.98,19.1,69700,0,0,22,2014,8
2014-08-25,19.26,19.9,19.18,19.62,134200,0,0,25,2014,8
2014-08-26,19.64,19.71,19.37,19.54,96100,0,0,26,2014,8
2014-08-27,19.81,20.63,19.54,20.36,167700,0,0,27,2014,8
2014-08-28,20.22,20.51,19.92,20.17,47300,0,0,28,2014,8
2014-08-29,20.17,20.84,19.94,20.65,65800,0,0,29,2014,8
2014-09-02,20.55,22.35,20.55,21.69,99800,0,0,02,2014,9
2014-09-03,21.74,22.81,21.5,21.96,97300,0,0,03,2014,9
2014-09-04,22.03,22.98,21.96,22.49,83900,0,0,04,2014,9
2014-09-05,22.4,22.79,20.42,22.55,92600,0,0,05,2014,9
2014-09-08,22.5,23.11,22.02,23.03,61700,0,0,08,2014,9
2014-09-09,23.0,24.5,23.0,24.03,174000,0,0,09,2014,9
2014-09-10,23.75,23.96,22.61,23.13,156500,0,0,10,2014,9
2014-09-11,22.94,23.59,22.68,23.48,36700,0,0,11,2014,9
2014-09-12,23.44,23.44,22.69,23.06,73300,0,0,12,2014,9
2014-09-15,22.91,22.91,20.87,21.18,139000,0,0,15,2014,9
2014-09-16,21.25,21.4,20.71,21.21,30300,0,0,16,2014,9
2014-09-17,21.21,22.45,21.21,21.78,89800,0,0,17,2014,9
2014-09-18,21.79,21.93,21.11,21.19,96700,0,0,18,2014,9
2014-09-19,20.84,21.56,20.64,21.0,175000,0,0,19,2014,9
2014-09-22,20.79,20.86,19.86,20.04,65300,0,0,22,2014,9
2014-09-23,19.87,20.22,19.84,20.0,58700,0,0,23,2014,9
2014-09-24,19.97,20.61,19.56,20.58,105600,0,0,24,2014,9
2014-09-25,20.43,20.43,19.51,19.99,51200,0,0,25,2014,9
2014-09-26,20.13,20.52,19.62,20.12,91600,0,0,26,2014,9
2014-09-29,20.12,20.32,19.83,20.24,47100,0,0,29,2014,9
2014-09-30,20.29,20.73,20.13,20.61,78400,0,0,30,2014,9
2014-10-01,20.5,20.95,20.25,20.75,99700,0,0,01,2014,10
2014-10-02,20.84,21.18,20.63,21.05,50600,0,0,02,2014,10
2014-10-03,21.27,21.71,21.03,21.6,77800,0,0,03,2014,10
2014-10-06,21.64,21.92,21.37,21.5,40200,0,0,06,2014,10
2014-10-07,21.44,21.73,21.39,21.39,72200,0,0,07,2014,10
2014-10-08,21.36,21.39,20.93,20.98,98500,0,0,08,2014,10
2014-10-09,20.98,21.03,20.59,20.77,82300,0,0,09,2014,10
2014-10-10,20.79,20.82,20.28,20.45,86800,0,0,10,2014,10
2014-10-13,20.5,21.55,20.32,21.37,64700,0,0,13,2014,10
2014-10-14,21.24,21.41,20.24,20.53,55400,0,0,14,2014,10
2014-10-15,19.91,20.11,19.63,20.05,63000,0,0,15,2014,10
2014-10-16,19.75,21.0,19.75,20.22,72500,0,0,16,2014,10
2014-10-17,20.15,20.56,20.09,20.33,37500,0,0,17,2014,10
2014-10-20,20.16,20.16,19.5,19.68,58500,0,0,20,2014,10
2014-10-21,21.14,21.14,19.16,19.72,39100,0,0,21,2014,10
2014-10-22,19.91,20.32,19.44,20.24,18000,0,0,22,2014,10
2014-10-23,20.33,20.98,20.01,20.77,86800,0,0,23,2014,10
2014-10-24,20.85,21.57,20.33,21.38,50800,0,0,24,2014,10
2014-10-27,21.17,22.24,20.96,22.09,70200,0,0,27,2014,10
2014-10-28,21.32,22.58,20.98,22.51,98400,0,0,28,2014,10
2014-10-29,22.44,23.18,22.05,22.88,70600,0,0,29,2014,10
2014-10-30,22.61,24.0,22.5,23.88,1368300,0,0,30,2014,10
2014-10-31,23.52,24.08,23.16,23.61,222200,0,0,31,2014,10
2014-11-03,23.69,25.35,23.41,24.74,208200,0,0,03,2014,11
2014-11-04,24.52,25.22,24.03,24.74,162900,0,0,04,2014,11
2014-11-05,24.82,25.06,24.33,24.82,109700,0,0,05,2014,11
2014-11-06,24.33,24.98,24.13,24.6,120700,0,0,06,2014,11
2014-11-07,24.63,24.78,23.4,23.61,248900,0,0,07,2014,11
2014-11-10,24.82,26.01,24.22,24.65,229600,0,0,10,2014,11
2014-11-11,24.94,25.74,24.55,25.44,267400,0,0,11,2014,11
2014-11-12,25.75,26.97,25.75,26.12,263400,0,0,12,2014,11
2014-11-13,26.06,26.5,24.68,25.0,208100,0,0,13,2014,11
2014-11-14,25.02,25.32,24.68,25.08,110700,0,0,14,2014,11
2014-11-17,25.08,25.09,24.28,24.77,150900,0,0,17,2014,11
2014-11-18,24.85,25.43,24.59,24.76,112500,0,0,18,2014,11
2014-11-19,24.64,24.72,24.03,24.06,135300,0,0,19,2014,11
2014-11-20,24.0,24.79,23.4,24.52,105400,0,0,20,2014,11
2014-11-21,24.84,24.84,24.05,24.52,89000,0,0,21,2014,11
2014-11-24,24.56,25.02,24.28,24.73,102500,0,0,24,2014,11
2014-11-25,24.74,24.97,24.4,24.67,112000,0,0,25,2014,11
2014-11-26,24.7,25.08,24.43,24.78,82600,0,0,26,2014,11
2014-11-28,24.69,24.69,24.11,24.29,23000,0,0,28,2014,11
2014-12-01,24.03,24.5,23.5,24.33,111900,0,0,01,2014,12
2014-12-02,24.37,24.68,23.78,23.92,88500,0,0,02,2014,12
2014-12-03,23.86,24.79,23.51,24.64,83500,0,0,03,2014,12
2014-12-04,24.52,24.85,24.2,24.82,112200,0,0,04,2014,12
2014-12-05,24.85,24.98,24.49,24.86,62100,0,0,05,2014,12
2014-12-08,24.8,24.95,24.16,24.31,78800,0,0,08,2014,12
2014-12-09,24.2,25.15,23.79,25.04,97600,0,0,09,2014,12
2014-12-10,25.08,25.15,24.28,25.05,131000,0,0,10,2014,12
2014-12-11,25.09,25.83,24.7,24.74,131800,0,0,11,2014,12
2014-12-12,24.56,25.41,24.18,24.87,63200,0,0,12,2014,12
2014-12-15,25.11,26.19,24.91,24.94,145300,0,0,15,2014,12
2014-12-16,25.0,25.63,24.0,24.18,117600,0,0,16,2014,12
2014-12-17,24.31,25.56,24.0,25.52,134600,0,0,17,2014,12
2014-12-18,25.87,29.45,25.81,29.27,591900,0,0,18,2014,12
2014-12-19,28.4,29.66,27.93,29.36,628700,0,0,19,2014,12
2014-12-22,29.4,30.51,29.4,30.05,425500,0,0,22,2014,12
2014-12-23,29.98,30.19,29.3,30.08,216900,0,0,23,2014,12
2014-12-24,30.15,30.46,29.86,29.99,41200,0,0,24,2014,12
2014-12-26,30.11,30.25,29.95,30.01,37000,0,0,26,2014,12
2014-12-29,30.12,30.9,29.93,30.25,117100,0,0,29,2014,12
2014-12-30,30.5,31.77,30.24,31.46,121800,0,0,30,2014,12
2014-12-31,31.68,32.19,30.69,31.37,153200,0,0,31,2014,12
2015-01-02,31.35,31.4,30.01,31.23,232200,0,0,02,2015,1
2015-01-05,31.4,31.46,30.66,30.89,88300,0,0,05,2015,1
2015-01-06,31.25,32.5,30.94,31.81,187500,0,0,06,2015,1
2015-01-07,31.5,32.54,30.37,30.99,332400,0,0,07,2015,1
2015-01-08,31.08,31.87,30.92,31.55,150300,0,0,08,2015,1
2015-01-09,31.56,31.81,31.01,31.57,144100,0,0,09,2015,1
2015-01-12,31.98,32.0,30.74,31.65,293600,0,0,12,2015,1
2015-01-13,32.45,32.52,31.11,31.62,157100,0,0,13,2015,1
2015-01-14,31.4,31.76,31.09,31.45,133000,0,0,14,2015,1
2015-01-15,31.15,31.39,30.55,31.26,431500,0,0,15,2015,1
2015-01-16,31.17,31.88,30.99,31.72,205900,0,0,16,2015,1
2015-01-20,32.15,32.49,31.28,31.55,392100,0,0,20,2015,1
2015-01-21,31.72,32.06,31.31,31.5,144900,0,0,21,2015,1
2015-01-22,31.78,31.78,31.08,31.49,161700,0,0,22,2015,1
2015-01-23,31.36,32.0,31.17,31.36,130300,0,0,23,2015,1
2015-01-26,31.41,32.0,31.25,31.98,152400,0,0,26,2015,1
2015-01-27,31.53,32.42,31.28,32.01,197900,0,0,27,2015,1
2015-01-28,32.06,32.3,31.84,32.0,578600,0,0,28,2015,1
2015-01-29,32.0,32.23,31.53,31.6,421100,0,0,29,2015,1
2015-01-30,31.59,32.09,30.5,30.6,243200,0,0,30,2015,1
2015-02-02,30.83,30.99,29.63,29.85,148800,0,0,02,2015,2
2015-02-03,30.07,30.42,29.06,30.2,176100,0,0,03,2015,2
2015-02-04,30.14,30.49,29.78,30.11,92400,0,0,04,2015,2
2015-02-05,30.18,31.48,30.18,31.09,89500,0,0,05,2015,2
2015-02-06,31.09,31.49,30.2,30.6,128600,0,0,06,2015,2
2015-02-09,30.4,30.83,29.73,29.78,119400,0,0,09,2015,2
2015-02-10,30.04,31.09,29.33,30.85,83900,0,0,10,2015,2
2015-02-11,30.76,31.64,30.71,30.95,113900,0,0,11,2015,2
2015-02-12,30.95,31.95,30.95,31.21,107400,0,0,12,2015,2
2015-02-13,31.36,33.6,31.36,33.53,327900,0,0,13,2015,2
2015-02-17,34.14,34.6,33.11,33.45,148700,0,0,17,2015,2
2015-02-18,33.49,34.14,33.25,33.98,154500,0,0,18,2015,2
2015-02-19,33.82,34.05,33.49,33.98,125200,0,0,19,2015,2
2015-02-20,34.0,34.0,32.89,33.34,94400,0,0,20,2015,2
2015-02-23,33.39,33.53,32.85,33.26,108500,0,0,23,2015,2
2015-02-24,33.36,34.02,33.26,33.86,100600,0,0,24,2015,2
2015-02-25,33.92,34.06,33.7,33.95,71100,0,0,25,2015,2
2015-02-26,33.96,34.05,33.51,33.83,89000,0,0,26,2015,2
2015-02-27,33.8,33.97,33.17,33.25,84800,0,0,27,2015,2
2015-03-02,33.34,33.79,33.15,33.62,97100,0,0,02,2015,3
2015-03-03,33.56,33.61,33.06,33.34,55800,0,0,03,2015,3
2015-03-04,33.34,33.95,33.05,33.81,43700,0,0,04,2015,3
2015-03-05,33.91,34.0,33.2,33.73,88900,0,0,05,2015,3
2015-03-06,33.48,33.93,33.35,33.66,68400,0,0,06,2015,3
2015-03-09,34.6,35.0,33.86,34.0,159700,0,0,09,2015,3
2015-03-10,33.99,34.05,33.84,33.92,99500,0,0,10,2015,3
2015-03-11,35.0,37.7,34.99,37.34,661800,0,0,11,2015,3
2015-03-12,30.9,34.0,30.53,33.1,1520100,0,0,12,2015,3
2015-03-13,33.1,33.85,31.67,32.49,357500,0,0,13,2015,3
2015-03-16,32.6,34.47,32.6,33.6,200600,0,0,16,2015,3
2015-03-17,33.7,34.26,33.15,33.94,195200,0,0,17,2015,3
2015-03-18,33.75,36.0,33.2,33.52,182200,0,0,18,2015,3
2015-03-19,32.09,33.2,32.0,32.15,219600,0,0,19,2015,3
2015-03-20,32.14,32.42,31.18,32.05,313600,0,0,20,2015,3
2015-03-23,32.0,32.08,31.46,31.48,171700,0,0,23,2015,3
2015-03-24,31.34,31.75,31.18,31.6,263600,0,0,24,2015,3
2015-03-25,31.52,32.27,31.52,32.07,196400,0,0,25,2015,3
2015-03-26,32.39,32.44,31.33,32.0,161600,0,0,26,2015,3
2015-03-27,32.01,32.68,31.68,31.89,79000,0,0,27,2015,3
2015-03-30,32.21,33.33,32.19,32.65,107200,0,0,30,2015,3
2015-03-31,32.57,32.87,31.95,31.99,83200,0,0,31,2015,3
2015-04-01,31.99,34.17,31.99,33.87,220700,0,0,01,2015,4
2015-04-02,33.73,34.19,33.38,33.73,100200,0,0,02,2015,4
2015-04-06,33.74,35.4,33.74,34.95,152400,0,0,06,2015,4
2015-04-07,35.04,35.88,34.0,34.31,156900,0,0,07,2015,4
2015-04-08,34.4,35.76,34.4,35.21,92100,0,0,08,2015,4
2015-04-09,35.26,35.55,34.48,34.56,116100,0,0,09,2015,4
2015-04-10,35.1,35.43,34.27,34.75,150200,0,0,10,2015,4
2015-04-13,34.63,34.97,33.81,34.66,164200,0,0,13,2015,4
2015-04-14,34.51,35.1,34.26,34.54,115300,0,0,14,2015,4
2015-04-15,34.06,35.45,34.02,35.36,197600,0,0,15,2015,4
2015-04-16,40.6,40.6,35.23,36.71,313800,0,0,16,2015,4
2015-04-17,36.32,36.44,34.82,36.18,188400,0,0,17,2015,4
2015-04-20,36.4,36.72,35.98,36.46,100100,0,0,20,2015,4
2015-04-21,36.4,36.59,36.1,36.43,56100,0,0,21,2015,4
2015-04-22,36.43,36.49,35.63,36.39,115900,0,0,22,2015,4
2015-04-23,36.27,37.17,36.02,37.02,112400,0,0,23,2015,4
2015-04-24,37.16,38.13,36.79,37.13,236200,0,0,24,2015,4
2015-04-27,40.8,40.8,37.19,37.6,261200,0,0,27,2015,4
2015-04-28,38.32,38.32,36.8,37.78,176500,0,0,28,2015,4
2015-04-29,37.8,38.44,37.57,38.0,181100,0,0,29,2015,4
2015-04-30,38.0,38.2,36.5,36.74,171000,0,0,30,2015,4
2015-05-01,36.74,37.11,34.36,35.16,233500,0,0,01,2015,5
2015-05-04,35.17,36.66,35.17,36.33,102000,0,0,04,2015,5
2015-05-05,36.38,36.39,35.19,35.69,124700,0,0,05,2015,5
2015-05-06,35.7,36.36,35.31,36.28,90500,0,0,06,2015,5
2015-05-07,36.28,37.09,36.0,36.22,109900,0,0,07,2015,5
2015-05-08,36.59,36.59,35.82,36.0,75200,0,0,08,2015,5
2015-05-11,36.1,37.01,36.1,36.76,126700,0,0,11,2015,5
2015-05-12,36.84,37.65,36.27,37.49,171400,0,0,12,2015,5
2015-05-13,38.5,39.25,36.8,38.56,282000,0,0,13,2015,5
2015-05-14,38.89,38.97,38.23,38.42,115800,0,0,14,2015,5
2015-05-15,39.02,39.18,37.56,38.54,352900,0,0,15,2015,5
2015-05-18,38.64,39.11,36.92,37.0,359800,0,0,18,2015,5
2015-05-19,36.9,37.68,36.58,37.36,248300,0,0,19,2015,5
2015-05-20,37.28,37.97,36.98,37.8,204900,0,0,20,2015,5
2015-05-21,37.54,38.37,37.24,37.56,192900,0,0,21,2015,5
2015-05-22,37.47,37.61,36.82,36.96,207500,0,0,22,2015,5
2015-05-26,36.85,37.47,36.73,36.73,206000,0,0,26,2015,5
2015-05-27,36.74,38.41,36.6,37.73,355600,0,0,27,2015,5
2015-05-28,37.5,37.95,36.75,37.34,288500,0,0,28,2015,5
2015-05-29,37.42,37.76,36.92,37.38,361400,0,0,29,2015,5
2015-06-01,37.49,38.0,36.91,37.94,134500,0,0,01,2015,6
2015-06-02,37.55,38.24,37.33,37.83,106700,0,0,02,2015,6
2015-06-03,37.96,38.33,37.8,38.01,183400,0,0,03,2015,6
2015-06-04,37.7,39.32,37.7,39.26,209900,0,0,04,2015,6
2015-06-05,39.38,40.61,38.89,39.81,124300,0,0,05,2015,6
2015-06-08,39.86,40.25,39.82,39.94,84600,0,0,08,2015,6
2015-06-09,39.91,39.94,38.62,39.31,117200,0,0,09,2015,6
2015-06-10,39.52,40.83,39.28,40.08,106400,0,0,10,2015,6
2015-06-11,40.3,41.11,39.91,40.7,76600,0,0,11,2015,6
2015-06-12,40.76,41.7,40.64,40.99,99000,0,0,12,2015,6
2015-06-15,41.35,42.09,40.75,42.03,207000,0,0,15,2015,6
2015-06-16,45.0,45.0,42.6,43.23,591500,0,0,16,2015,6
2015-06-17,43.45,44.09,43.3,43.8,252700,0,0,17,2015,6
2015-06-18,44.06,45.48,43.82,44.67,303700,0,0,18,2015,6
2015-06-19,44.85,45.66,44.65,44.91,460200,0,0,19,2015,6
2015-06-22,45.12,45.75,44.67,45.58,185200,0,0,22,2015,6
2015-06-23,45.38,45.75,43.83,44.48,237500,0,0,23,2015,6
2015-06-24,44.78,45.43,43.52,43.91,210800,0,0,24,2015,6
2015-06-25,43.94,45.06,43.67,44.97,170400,0,0,25,2015,6
2015-06-26,44.96,45.57,43.8,44.34,1528300,0,0,26,2015,6
2015-06-29,44.31,44.68,43.01,43.13,155600,0,0,29,2015,6
2015-06-30,43.25,44.85,43.24,44.6,206400,0,0,30,2015,6
2015-07-01,44.74,45.23,43.0,43.26,120100,0,0,01,2015,7
2015-07-02,43.44,43.45,42.09,42.41,250300,0,0,02,2015,7
2015-07-06,42.07,44.25,42.05,44.08,188300,0,0,06,2015,7
2015-07-07,44.0,44.2,41.61,43.97,306100,0,0,07,2015,7
2015-07-08,43.67,44.57,42.73,42.84,248200,0,0,08,2015,7
2015-07-09,43.07,44.69,42.7,42.85,123200,0,0,09,2015,7
2015-07-10,43.03,44.0,43.03,43.74,237200,0,0,10,2015,7
2015-07-13,43.75,44.0,43.0,43.65,163800,0,0,13,2015,7
2015-07-14,43.75,44.86,43.5,44.12,99800,0,0,14,2015,7
2015-07-15,43.96,44.22,42.1,42.38,195100,0,0,15,2015,7
2015-07-16,42.44,43.34,42.39,42.96,151000,0,0,16,2015,7
2015-07-17,42.83,43.1,42.5,42.7,103700,0,0,17,2015,7
2015-07-20,42.82,43.1,42.09,42.99,119600,0,0,20,2015,7
2015-07-21,42.99,43.16,42.54,42.75,171300,0,0,21,2015,7
2015-07-22,42.58,43.42,41.63,43.22,144800,0,0,22,2015,7
2015-07-23,43.2,44.08,42.82,43.44,147500,0,0,23,2015,7
2015-07-24,43.46,43.92,42.8,42.91,106800,0,0,24,2015,7
2015-07-27,42.63,42.78,41.89,42.21,78500,0,0,27,2015,7
2015-07-28,42.24,43.1,41.05,42.57,110700,0,0,28,2015,7
2015-07-29,42.0,42.17,39.34,41.8,325500,0,0,29,2015,7
2015-07-30,43.27,43.73,42.61,43.15,505000,0,0,30,2015,7
2015-07-31,43.36,44.85,43.2,44.46,315900,0,0,31,2015,7
2015-08-03,44.64,45.42,44.33,44.83,1143500,0,0,03,2015,8
2015-08-04,44.83,44.83,43.09,43.65,243100,0,0,04,2015,8
2015-08-05,43.79,44.26,43.01,43.9,189200,0,0,05,2015,8
2015-08-06,44.1,44.46,41.83,42.75,206400,0,0,06,2015,8
2015-08-07,42.45,43.47,41.81,43.39,177100,0,0,07,2015,8
2015-08-10,43.66,44.83,42.6,43.25,305400,0,0,10,2015,8
2015-08-11,42.52,43.34,42.14,42.6,216000,0,0,11,2015,8
2015-08-12,45.74,50.98,45.19,48.89,867000,0,0,12,2015,8
